"","Taxon","Family","Order","Vol_Unit","Importer","Exporter","Year","Vol","Volume"
"26","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","MY",2009,,0
"27","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","MY",2010,,0
"28","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","MY",2011,0.100691016781836,0.100691016781836
"29","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","MY",2012,,0
"30","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","MY",2013,,0
"31","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","MY",2014,,0
"32","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","MY",2015,,0
"33","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","MY",2016,,0
"34","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","MY",2017,,0
"35","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","MY",2018,,0
"36","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","MY",2019,,0
"37","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","MY",2020,,0
"38","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","TH",2005,,0
"39","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","TH",2006,,0
"40","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","TH",2007,,0
"41","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","TH",2008,,0
"42","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","TH",2009,,0
"43","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","TH",2010,,0
"44","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","TH",2011,0.0266535044422507,0.0266535044422507
"45","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","TH",2012,,0
"46","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","TH",2013,,0
"47","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","TH",2014,,0
"48","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","TH",2015,,0
"49","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","TH",2016,,0
"50","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","TH",2017,,0
"51","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","TH",2018,,0
"52","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","TH",2019,,0
"53","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","AE","TH",2020,,0
"54","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","LA",2005,,0
"55","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","LA",2006,,0
"56","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","LA",2007,,0
"57","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","LA",2008,,0
"58","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","LA",2009,,0
"59","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","LA",2010,,0
"60","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","LA",2011,,0
"61","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","LA",2012,,0
"62","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","LA",2013,,0
"63","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","LA",2014,7.252,7.252
"64","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","LA",2015,,0
"65","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","LA",2016,,0
"66","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","LA",2017,,0
"67","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","LA",2018,,0
"68","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","LA",2019,,0
"69","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","LA",2020,,0
"70","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","TH",2005,,0
"71","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","TH",2006,,0
"72","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","TH",2007,,0
"73","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","TH",2008,,0
"74","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","TH",2009,,0
"75","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","TH",2010,10.5310957551826,10.5310957551826
"76","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","TH",2011,,0
"77","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","TH",2012,,0
"78","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","TH",2013,,0
"79","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","TH",2014,,0
"80","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","TH",2015,,0
"81","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","TH",2016,,0
"82","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","TH",2017,,0
"83","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","TH",2018,,0
"84","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","TH",2019,,0
"85","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","CN","TH",2020,,0
"86","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","HK","SG",2005,,0
"87","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","HK","SG",2006,,0
"88","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","HK","SG",2007,,0
"89","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","HK","SG",2008,,0
"90","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","HK","SG",2009,,0
"91","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","HK","SG",2010,,0
"92","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","HK","SG",2011,,0
"93","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","HK","SG",2012,0.00160217176702863,0.00160217176702863
"94","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","HK","SG",2013,,0
"95","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","HK","SG",2014,,0
"96","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","HK","SG",2015,,0
"97","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","HK","SG",2016,,0
"98","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","HK","SG",2017,,0
"99","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","HK","SG",2018,,0
"100","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","HK","SG",2019,,0
"101","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","HK","SG",2020,,0
"102","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","LA",2005,,0
"103","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","LA",2006,,0
"104","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","LA",2007,,0
"105","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","LA",2008,,0
"106","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","LA",2009,,0
"107","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","LA",2010,,0
"108","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","LA",2011,,0
"109","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","LA",2012,,0
"110","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","LA",2013,44.4225074037512,44.4225074037512
"111","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","LA",2014,,0
"112","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","LA",2015,,0
"113","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","LA",2016,,0
"114","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","LA",2017,,0
"115","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","LA",2018,,0
"116","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","LA",2019,,0
"117","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","LA",2020,,0
"118","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","MY",2005,,0
"119","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","MY",2006,,0
"120","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","MY",2007,,0
"121","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","MY",2008,,0
"122","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","MY",2009,,0
"123","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","MY",2010,,0
"124","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","MY",2011,,0
"125","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","MY",2012,,0
"126","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","MY",2013,,0
"127","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","MY",2014,,0
"128","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","MY",2015,,0
"129","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","MY",2016,,0
"130","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","MY",2017,,0
"131","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","MY",2018,,0
"132","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","MY",2019,0.129417571569595,0.129417571569595
"133","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","IN","MY",2020,,0
"134","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","KW","TH",2005,,0
"135","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","KW","TH",2006,,0
"136","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","KW","TH",2007,,0
"137","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","KW","TH",2008,0.521224086870681,0.521224086870681
"138","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","KW","TH",2009,0.0799605133267522,0.0799605133267522
"139","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","KW","TH",2010,,0
"140","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","KW","TH",2011,,0
"141","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","KW","TH",2012,0.0340572556762092,0.0340572556762092
"142","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","KW","TH",2013,,0
"143","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","KW","TH",2014,,0
"144","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","KW","TH",2015,,0
"145","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","KW","TH",2016,0.690029615004935,0.690029615004935
"146","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","KW","TH",2017,1.40336623889437,1.40336623889437
"147","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","KW","TH",2018,,0
"148","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","KW","TH",2019,,0
"149","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","KW","TH",2020,,0
"150","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","TH",2005,,0
"151","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","TH",2006,,0
"152","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","TH",2007,0.533070088845014,0.533070088845014
"153","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","TH",2008,0.299111549851925,0.299111549851925
"154","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","TH",2009,0.574531095755182,0.574531095755182
"155","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","TH",2010,,0
"156","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","TH",2011,,0
"157","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","TH",2012,,0
"158","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","TH",2013,,0
"159","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","TH",2014,,0
"160","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","TH",2015,,0
"161","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","TH",2016,,0
"162","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","TH",2017,,0
"163","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","TH",2018,,0
"164","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","TH",2019,0.432379072063178,0.432379072063178
"165","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","TH",2020,0.035538005923001,0.035538005923001
"166","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","VN",2005,,0
"167","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","VN",2006,,0
"168","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","VN",2007,,0
"169","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","VN",2008,,0
"170","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","VN",2009,,0
"171","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","VN",2010,,0
"172","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","VN",2011,,0
"173","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","VN",2012,,0
"174","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","VN",2013,,0
"175","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","VN",2014,,0
"176","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","VN",2015,,0
"177","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","VN",2016,,0
"178","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","VN",2017,,0
"179","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","VN",2018,,0
"180","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","VN",2019,,0
"181","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SA","VN",2020,0.592300098716683,0.592300098716683
"182","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","LA",2005,,0
"183","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","LA",2006,,0
"184","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","LA",2007,,0
"185","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","LA",2008,,0
"186","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","LA",2009,0.506416584402763,0.506416584402763
"187","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","LA",2010,,0
"188","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","LA",2011,,0
"189","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","LA",2012,,0
"190","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","LA",2013,,0
"191","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","LA",2014,,0
"192","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","LA",2015,,0
"193","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","LA",2016,,0
"194","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","LA",2017,,0
"195","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","LA",2018,,0
"196","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","LA",2019,,0
"197","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","LA",2020,,0
"198","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2005,,0
"199","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2006,,0
"200","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2007,,0
"201","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2008,,0
"202","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2009,,0
"203","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2010,0.0533070088845014,0.0533070088845014
"204","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2011,,0
"205","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2012,0.302073050345508,0.302073050345508
"206","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2013,,0
"207","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2014,,0
"208","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2015,,0
"209","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2016,,0
"210","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2017,,0
"211","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2018,,0
"212","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2019,,0
"213","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","TH",2020,,0
"214","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2005,,0
"215","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2006,,0
"216","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2007,,0
"217","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2008,,0
"218","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2009,,0
"219","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2010,0.296150049358341,0.296150049358341
"220","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2011,,0
"221","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2012,,0
"222","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2013,,0
"223","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2014,0.158440276406713,0.158440276406713
"224","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2015,,0
"225","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2016,,0
"226","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2017,,0
"227","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2018,,0
"228","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2019,,0
"229","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","SG","VN",2020,,0
"230","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2005,,0
"231","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2006,,0
"232","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2007,,0
"233","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2008,,0
"234","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2009,,0
"235","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2010,,0
"236","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2011,0.888450148075024,0.888450148075024
"237","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2012,,0
"238","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2013,,0
"239","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2014,,0
"240","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2015,,0
"241","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2016,,0
"242","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2017,,0
"243","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2018,,0
"244","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2019,,0
"245","Aquilaria crassna","Thymelaeaceae","Myrtales","m3","VN","MY",2020,,0
"246","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2005,,0
"247","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2006,0.0236920039486673,0.0236920039486673
"248","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2007,,0
"249","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2008,,0
"250","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2009,,0
"251","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2010,,0
"252","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2011,,0
"253","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2012,,0
"254","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2013,,0
"255","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2014,,0
"256","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2015,,0
"257","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2016,,0
"258","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2017,,0
"259","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2018,,0
"260","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2019,,0
"261","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","CN",2020,,0
"262","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2005,,0
"263","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2006,3.071076011846,3.071076011846
"264","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2007,26.1293188548864,26.1293188548864
"265","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2008,51.3820335636722,51.3820335636722
"266","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2009,99.7285291214214,99.7285291214214
"267","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2010,97.6495557749259,97.6495557749259
"268","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2011,108.787759131293,108.787759131293
"269","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2012,25.172754195459,25.172754195459
"270","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2013,66.4708785784797,66.4708785784797
"271","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2014,37.2675222112537,37.2675222112537
"272","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2015,,0
"273","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2016,7.69397828232971,7.69397828232971
"274","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2017,52.220730503455,52.220730503455
"275","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2018,81.056268509378,81.056268509378
"276","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2019,50.3588351431391,50.3588351431391
"277","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","ID",2020,27.319842053307,27.319842053307
"278","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2005,,0
"279","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2006,,0
"280","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2007,,0
"281","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2008,,0
"282","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2009,6.51530108588351,6.51530108588351
"283","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2010,,0
"284","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2011,6.90769990128331,6.90769990128331
"285","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2012,,0
"286","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2013,,0
"287","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2014,,0
"288","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2015,,0
"289","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2016,,0
"290","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2017,,0
"291","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2018,,0
"292","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2019,,0
"293","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","IN",2020,,0
"294","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2005,,0
"295","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2006,,0
"296","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2007,,0
"297","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2008,0.162882527147088,0.162882527147088
"298","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2009,,0
"299","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2010,,0
"300","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2011,,0
"301","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2012,,0
"302","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2013,,0
"303","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2014,,0
"304","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2015,,0
"305","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2016,,0
"306","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2017,,0
"307","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2018,,0
"308","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2019,,0
"309","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","MY",2020,,0
"310","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2005,,0
"311","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2006,,0
"312","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2007,112.543830207305,112.543830207305
"313","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2008,88.3295360315893,88.3295360315893
"314","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2009,39.4289733464955,39.4289733464955
"315","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2010,40.7606120434353,40.7606120434353
"316","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2011,58.5260612043435,58.5260612043435
"317","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2012,,0
"318","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2013,,0
"319","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2014,,0
"320","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2015,,0
"321","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2016,10.2331688055281,10.2331688055281
"322","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2017,,0
"323","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2018,,0
"324","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2019,,0
"325","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","SG",2020,,0
"326","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","TW",2005,,0
"327","Aquilaria filaria","Thymelaeaceae","Myrtales","m3","AE","TW",2006,,0
