"","Family","Taxon","Order","Importer","Exporter","Year","n","Clean_code","IUCNName","order_new","CITES order","Number of plants traded","analysis"
"21420","Orchidaceae","Epidendrum stamfordianum","Orchidales","US","BZ",2004,274,"NE","Epidendrum stamfordianum","Asparagales","Orchidales",93417,"Yes"
"21421","Orchidaceae","Epidendrum stamfordianum","Orchidales","US","BZ",2005,275,"NE","Epidendrum stamfordianum","Asparagales","Orchidales",93417,"Yes"
"21422","Orchidaceae","Epidendrum stamfordianum","Orchidales","US","BZ",2006,0,"NE","Epidendrum stamfordianum","Asparagales","Orchidales",93417,"Yes"
"21423","Orchidaceae","Epidendrum stamfordianum","Orchidales","US","BZ",2007,0,"NE","Epidendrum stamfordianum","Asparagales","Orchidales",93417,"Yes"
"21424","Orchidaceae","Epidendrum stamfordianum","Orchidales","US","BZ",2008,0,"NE","Epidendrum stamfordianum","Asparagales","Orchidales",93417,"Yes"
"21425","Orchidaceae","Epidendrum stamfordianum","Orchidales","US","BZ",2009,0,"NE","Epidendrum stamfordianum","Asparagales","Orchidales",93417,"Yes"
"21426","Orchidaceae","Epidendrum stamfordianum","Orchidales","US","BZ",2010,0,"NE","Epidendrum stamfordianum","Asparagales","Orchidales",93417,"Yes"
"21427","Orchidaceae","Epidendrum stamfordianum","Orchidales","US","BZ",2011,0,"NE","Epidendrum stamfordianum","Asparagales","Orchidales",93417,"Yes"
"21428","Orchidaceae","Epidendrum stamfordianum","Orchidales","US","BZ",2012,0,"NE","Epidendrum stamfordianum","Asparagales","Orchidales",93417,"Yes"
"21429","Orchidaceae","Epidendrum stamfordianum","Orchidales","US","BZ",2013,0,"NE","Epidendrum stamfordianum","Asparagales","Orchidales",93417,"Yes"
"21430","Orchidaceae","Epidendrum stamfordianum","Orchidales","US","BZ",2014,0,"NE","Epidendrum stamfordianum","Asparagales","Orchidales",93417,"Yes"
"21431","Orchidaceae","Epidendrum stamfordianum","Orchidales","US","BZ",2015,0,"NE","Epidendrum stamfordianum","Asparagales","Orchidales",93417,"Yes"
"21432","Orchidaceae","Epidendrum stamfordianum","Orchidales","US","BZ",2016,0,"NE","Epidendrum stamfordianum","Asparagales","Orchidales",93417,"Yes"
"21433","Orchidaceae","Epidendrum stamfordianum","Orchidales","US","BZ",2017,0,"NE","Epidendrum stamfordianum","Asparagales","Orchidales",93417,"Yes"
"21434","Orchidaceae","Epidendrum stamfordianum","Orchidales","US","BZ",2018,0,"NE","Epidendrum stamfordianum","Asparagales","Orchidales",93417,"Yes"
"21435","Orchidaceae","Epidendrum stamfordianum","Orchidales","US","BZ",2019,0,"NE","Epidendrum stamfordianum","Asparagales","Orchidales",93417,"Yes"
"21436","Orchidaceae","Epidendrum stamfordianum","Orchidales","US","BZ",2020,0,"NE","Epidendrum stamfordianum","Asparagales","Orchidales",93417,"Yes"
"21437","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2000,0,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21438","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2001,0,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21439","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2002,0,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21440","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2003,14,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21441","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2004,0,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21442","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2005,0,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21443","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2006,0,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21444","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2007,0,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21445","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2008,0,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21446","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2009,0,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21447","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2010,0,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21448","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2011,0,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21449","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2012,0,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21450","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2013,0,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21451","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2014,0,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21452","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2015,0,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21453","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2016,0,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21454","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2017,0,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21455","Orchidaceae","Epidendrum strobiliferum","Orchidales","US","BZ",2018,0,"NE","Epidendrum strobiliferum","Asparagales","Orchidales",93417,"Yes"
"21456","Orchidaceae","Vanda denisoniana","Orchidales","US","VN",2003,5,"NE","Vanda denisoniana","Asparagales","Orchidales",93417,"Yes"
"21457","Orchidaceae","Vanda denisoniana","Orchidales","US","VN",2004,0,"NE","Vanda denisoniana","Asparagales","Orchidales",93417,"Yes"
"21458","Orchidaceae","Vanda denisoniana","Orchidales","US","VN",2005,0,"NE","Vanda denisoniana","Asparagales","Orchidales",93417,"Yes"
"21459","Orchidaceae","Vanda denisoniana","Orchidales","US","VN",2006,0,"NE","Vanda denisoniana","Asparagales","Orchidales",93417,"Yes"
"21460","Orchidaceae","Vanda denisoniana","Orchidales","US","VN",2007,0,"NE","Vanda denisoniana","Asparagales","Orchidales",93417,"Yes"
"21461","Orchidaceae","Vanda denisoniana","Orchidales","US","VN",2008,0,"NE","Vanda denisoniana","Asparagales","Orchidales",93417,"Yes"
"21462","Orchidaceae","Vanda denisoniana","Orchidales","US","VN",2009,0,"NE","Vanda denisoniana","Asparagales","Orchidales",93417,"Yes"
"21463","Orchidaceae","Vanda denisoniana","Orchidales","US","VN",2010,0,"NE","Vanda denisoniana","Asparagales","Orchidales",93417,"Yes"
"21464","Orchidaceae","Vanda denisoniana","Orchidales","US","VN",2011,0,"NE","Vanda denisoniana","Asparagales","Orchidales",93417,"Yes"
"21465","Orchidaceae","Vanda denisoniana","Orchidales","US","VN",2012,0,"NE","Vanda denisoniana","Asparagales","Orchidales",93417,"Yes"
"21466","Orchidaceae","Vanda denisoniana","Orchidales","US","VN",2013,0,"NE","Vanda denisoniana","Asparagales","Orchidales",93417,"Yes"
"21467","Orchidaceae","Vanda denisoniana","Orchidales","US","VN",2014,0,"NE","Vanda denisoniana","Asparagales","Orchidales",93417,"Yes"
"21468","Orchidaceae","Vanda denisoniana","Orchidales","US","VN",2015,0,"NE","Vanda denisoniana","Asparagales","Orchidales",93417,"Yes"
"21469","Orchidaceae","Vanda denisoniana","Orchidales","US","VN",2016,0,"NE","Vanda denisoniana","Asparagales","Orchidales",93417,"Yes"
"21470","Orchidaceae","Vanda denisoniana","Orchidales","US","VN",2017,0,"NE","Vanda denisoniana","Asparagales","Orchidales",93417,"Yes"
"21471","Orchidaceae","Vanda denisoniana","Orchidales","US","VN",2018,0,"NE","Vanda denisoniana","Asparagales","Orchidales",93417,"Yes"
"21472","Orchidaceae","Vanda denisoniana","Orchidales","US","VN",2019,0,"NE","Vanda denisoniana","Asparagales","Orchidales",93417,"Yes"
"21473","Orchidaceae","Vanda denisoniana","Orchidales","US","VN",2020,0,"NE","Vanda denisoniana","Asparagales","Orchidales",93417,"Yes"
"21474","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2000,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21475","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2001,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21476","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2002,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21477","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2003,50,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21478","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2004,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21479","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2005,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21480","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2006,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21481","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2007,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21482","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2008,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21483","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2009,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21484","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2010,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21485","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2011,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21486","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2012,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21487","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2013,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21488","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2014,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21489","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2015,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21490","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2016,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21491","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2017,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21492","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2018,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21493","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2019,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21494","Orchidaceae","Vanda lilacina","Orchidales","DE","VN",2020,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21495","Orchidaceae","Vanda lilacina","Orchidales","JP","MM",2000,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21496","Orchidaceae","Vanda lilacina","Orchidales","JP","MM",2001,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21497","Orchidaceae","Vanda lilacina","Orchidales","JP","MM",2002,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21498","Orchidaceae","Epigeneium chapaense","Orchidales","JP","VN",2019,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21499","Orchidaceae","Epigeneium chapaense","Orchidales","JP","VN",2020,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21500","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2000,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21501","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2001,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21502","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2002,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21503","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2003,4,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21504","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2004,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21505","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2005,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21506","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2006,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21507","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2007,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21508","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2008,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21509","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2009,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21510","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2010,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21511","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2011,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21512","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2012,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21513","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2013,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21514","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2014,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21515","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2015,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21516","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2016,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21517","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2017,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21518","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2018,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21519","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2019,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21520","Orchidaceae","Epigeneium chapaense","Orchidales","US","VN",2020,0,"NE","Epigeneium chapaense","Asparagales","Orchidales",93417,"Yes"
"21521","Orchidaceae","Vanda lilacina","Orchidales","JP","VN",2005,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21522","Orchidaceae","Vanda lilacina","Orchidales","JP","VN",2006,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21523","Orchidaceae","Vanda lilacina","Orchidales","JP","VN",2007,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21524","Orchidaceae","Vanda lilacina","Orchidales","JP","VN",2008,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21525","Orchidaceae","Vanda lilacina","Orchidales","JP","VN",2009,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21526","Orchidaceae","Vanda lilacina","Orchidales","JP","VN",2010,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21527","Orchidaceae","Vanda lilacina","Orchidales","JP","VN",2011,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21528","Orchidaceae","Vanda lilacina","Orchidales","JP","VN",2012,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21529","Orchidaceae","Vanda lilacina","Orchidales","JP","VN",2013,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21530","Orchidaceae","Vanda lilacina","Orchidales","JP","VN",2014,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21531","Orchidaceae","Vanda lilacina","Orchidales","JP","VN",2015,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21532","Orchidaceae","Vanda lilacina","Orchidales","JP","VN",2016,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21533","Orchidaceae","Vanda lilacina","Orchidales","JP","VN",2017,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21534","Orchidaceae","Vanda lilacina","Orchidales","JP","VN",2018,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21535","Orchidaceae","Vanda lilacina","Orchidales","JP","VN",2019,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21536","Orchidaceae","Vanda lilacina","Orchidales","JP","VN",2020,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21537","Orchidaceae","Vanda lilacina","Orchidales","US","VN",2000,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21538","Orchidaceae","Vanda lilacina","Orchidales","US","VN",2001,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21539","Orchidaceae","Vanda lilacina","Orchidales","US","VN",2002,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21540","Orchidaceae","Vanda lilacina","Orchidales","US","VN",2003,6,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21541","Orchidaceae","Vanda lilacina","Orchidales","US","VN",2004,0,"NE","Vanda lilacina","Asparagales","Orchidales",93417,"Yes"
"21542","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2000,62,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21543","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2001,23,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21544","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2002,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21545","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2003,30,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21546","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2004,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21547","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2005,80,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21548","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2006,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21549","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2007,30,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21550","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2008,30,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21551","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2009,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21552","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2010,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21553","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2011,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21554","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2012,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21555","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2013,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21556","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2014,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21557","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2015,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21558","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2016,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21559","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2017,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21560","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2018,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21561","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2019,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21562","Orchidaceae","Erasanthe henrici","Orchidales","JP","MG",2020,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21563","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2000,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21564","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2001,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21565","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2002,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21566","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2003,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21567","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2004,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21568","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2005,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21569","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2006,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21570","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2007,3,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21571","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2008,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21572","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2009,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21573","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2010,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21574","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2011,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21575","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2012,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21576","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2013,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21577","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2014,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21578","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2015,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21579","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2016,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21580","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2017,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21581","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2018,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21582","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2019,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21583","Orchidaceae","Erasanthe henrici","Orchidales","TH","MG",2020,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21584","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2000,20,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21585","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2001,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21586","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2002,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21587","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2003,44,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21588","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2004,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21589","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2005,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21590","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2006,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21591","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2007,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21592","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2008,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21593","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2009,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21594","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2010,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21595","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2011,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21596","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2012,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21597","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2013,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21598","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2014,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21599","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2015,16,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21600","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2016,23,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21601","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2017,12,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21602","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2018,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21603","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2019,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21604","Orchidaceae","Erasanthe henrici","Orchidales","US","MG",2020,0,"NE","Erasanthe henrici","Asparagales","Orchidales",93417,"Yes"
"21605","Orchidaceae","Erycina pusilla","Orchidales","DE","NI",2000,0,"NE","Erycina pusilla","Asparagales","Orchidales",93417,"Yes"
